kitchen_id,route_code,name
1,RC00028,YESHWANTHPURA
1,RC00028,YESHWANTHPURA
1,RC00028,YESHWANTHPURA
1,RC00028,YESHWANTHPURA
1,RC00033,SUMMANAHALLI
1,RC00033,SUMMANAHALLI
1,RC00033,SUMMANAHALLI
1,RC00033,SUMMANAHALLI
1,RC00033,SUMMANAHALLI
1,RC00033,SUMMANAHALLI
1,RC00033,SUMMANAHALLI
1,RC00033,SUMMANAHALLI
1,RC00033,SUMMANAHALLI
1,RC00033,SUMMANAHALLI
1,RC00033,SUMMANAHALLI
1,RC00033,SUMMANAHALLI
1,RC00033,SUMMANAHALLI
1,RC00033,SUMMANAHALLI
1,RC00052,S.S.GARDEN
1,RC00052,S.S.GARDEN
1,RC00052,S.S.GARDEN
1,RC00052,S.S.GARDEN
1,RC00052,S.S.GARDEN
1,RC00052,S.S.GARDEN
1,RC00052,S.S.GARDEN
1,RC00052,S.S.GARDEN
1,RC00052,S.S.GARDEN
1,RC00052,S.S.GARDEN
1,RC00052,S.S.GARDEN
1,RC00052,S.S.GARDEN
1,RC00052,S.S.GARDEN
1,RC00052,S.S.GARDEN
2,RC00016,MAGADI ROAD
2,RC00016,MAGADI ROAD
2,RC00016,MAGADI ROAD
2,RC00022,RR NAGARA
2,RC00022,RR NAGARA
2,RC00022,RR NAGARA
2,RC00022,RR NAGARA
2,RC00013,K UPA NAGARA
2,RC00013,K UPA NAGARA
2,RC00013,K UPA NAGARA
2,RC00013,K UPA NAGARA
2,RC00013,K UPA NAGARA
2,RC00013,K UPA NAGARA
2,RC00013,K UPA NAGARA
2,RC00013,K UPA NAGARA
2,RC00013,K UPA NAGARA
2,RC00013,K UPA NAGARA
2,RC00013,K UPA NAGARA
2,RC00016,MAGADI ROAD
2,RC00016,MAGADI ROAD
2,RC00002,AUDUGODI
2,RC00006,AUSTIN TOWN
2,RC00006,AUSTIN TOWN
2,RC00007,ULSOOR
2,RC00007,ULSOOR
2,RC00007,ULSOOR
2,RC00007,ULSOOR
2,RC00007,ULSOOR
2,RC00007,ULSOOR
2,RC00002,AUDUGODI
2,RC00023,S S GARDEN
2,RC00023,S S GARDEN
2,RC00023,S S GARDEN
2,RC00023,S S GARDEN
2,RC00023,S S GARDEN
2,RC00023,S S GARDEN
2,RC00023,S S GARDEN
2,RC00023,S S GARDEN
2,RC00023,S S GARDEN
2,RC00023,S S GARDEN
2,RC00023,S S GARDEN
2,RC00023,S S GARDEN
2,RC00023,S S GARDEN
2,RC00023,S S GARDEN
2,RC00012,K R PURAM
2,RC00006,AUSTIN TOWN
2,RC00022,RR NAGARA
2,RC00006,AUSTIN TOWN
2,RC00005,CAUVERI NAGARA
2,RC00028,T C PALYA
2,RC00007,ULSOOR
2,RC00016,MAGADI ROAD
2,RC00022,RR NAGARA
2,RC00022,RR NAGARA
2,RC00022,RR NAGARA
2,RC00022,RR NAGARA
2,RC00022,RR NAGARA
2,RC00022,RR NAGARA
2,RC00022,RR NAGARA
2,RC00022,RR NAGARA
2,RC00022,RR NAGARA
2,RC00022,RR NAGARA
2,RC00018,MUDALA PALYA
2,RC00018,MUDALA PALYA
2,RC00018,MUDALA PALYA
2,RC00001,AKKIPET
2,RC00013,K UPA NAGARA
2,RC00022,RR NAGARA
2,RC00022,RR NAGARA
2,RC00013,K UPA NAGARA
2,RC00013,K UPA NAGARA
2,RC00013,K UPA NAGARA
2,RC00013,K UPA NAGARA
2,RC00002,AUDUGODI
2,RC00018,MUDALA PALYA
2,RC00030,BENDRE NAGARA
2,RC00030,BENDRE NAGARA
2,RC00018,MUDALA PALYA
2,RC00009,HAROHALLI
2,RC00009,HAROHALLI
2,RC00009,HAROHALLI
2,RC00009,HAROHALLI
2,RC00021,PUTTENAHALLI
2,RC00015,KAGGALIPURA
2,RC00015,KAGGALIPURA
2,RC00015,KAGGALIPURA
2,RC00015,KAGGALIPURA
2,RC00015,KAGGALIPURA
2,RC00015,KAGGALIPURA
2,RC00015,KAGGALIPURA
2,RC00015,KAGGALIPURA
2,RC00015,KAGGALIPURA
2,RC00015,KAGGALIPURA
2,RC00015,KAGGALIPURA
2,RC00015,KAGGALIPURA
2,RC00015,KAGGALIPURA
2,RC00015,KAGGALIPURA
2,RC00015,KAGGALIPURA
2,RC00015,KAGGALIPURA
2,RC00015,KAGGALIPURA
2,RC00015,KAGGALIPURA
2,RC00015,KAGGALIPURA
2,RC00024,MADIVALA
2,RC00027,SOMANAHALLI
2,RC00027,SOMANAHALLI
2,RC00027,SOMANAHALLI
2,RC00027,SOMANAHALLI
2,RC00027,SOMANAHALLI
2,RC00027,SOMANAHALLI
2,RC00027,SOMANAHALLI
2,RC00027,SOMANAHALLI
2,RC00027,SOMANAHALLI
2,RC00027,SOMANAHALLI
2,RC00027,SOMANAHALLI
2,RC00027,SOMANAHALLI
2,RC00027,SOMANAHALLI
2,RC00027,SOMANAHALLI
2,RC00027,SOMANAHALLI
2,RC00027,SOMANAHALLI
2,RC00027,SOMANAHALLI
2,RC00027,SOMANAHALLI
2,RC00027,SOMANAHALLI
2,RC00022,RR NAGARA
2,RC00030,BENDRE NAGARA
2,RC00030,BENDRE NAGARA
2,RC00022,RR NAGARA
2,RC00030,BENDRE NAGARA
2,RC00030,BENDRE NAGARA
2,RC00030,BENDRE NAGARA
2,RC00030,BENDRE NAGARA
2,RC00030,BENDRE NAGARA
2,RC00022,RR NAGARA
2,RC00030,BENDRE NAGARA
2,RC00030,BENDRE NAGARA
2,RC00030,BENDRE NAGARA
2,RC00030,BENDRE NAGARA
2,RC00030,BENDRE NAGARA
2,RC00030,BENDRE NAGARA
2,RC00022,RR NAGARA
2,RC00027,SOMANAHALLI
2,RC00030,BENDRE NAGARA
2,RC00013,K UPA NAGARA
2,RC00013,K UPA NAGARA
2,RC00018,MUDALA PALYA
2,RC00018,MUDALA PALYA
2,RC00013,K UPA NAGARA
2,RC00013,K UPA NAGARA
2,RC00013,K UPA NAGARA
2,RC00022,RR NAGARA
2,RC00015,KAGGALIPURA
2,RC00013,K UPA NAGARA
2,RC00013,K UPA NAGARA
2,RC00015,KAGGALIPURA
2,RC00016,MAGADI ROAD
2,RC00016,MAGADI ROAD
2,RC00018,MUDALA PALYA
2,RC00001,AKKIPET
2,RC00001,AKKIPET
2,RC00016,MAGADI ROAD
2,RC00016,MAGADI ROAD
